,eolica,nuclear,carbon,ciclo_combinado,hidraulica,solar_fotovoltaica,solar_termica,cogeneracion,exportacion_andorra,exportacion_marruecos,exportacion_portugal,exportacion_francia,importacion_francia,importacion_portugal,importacion_marruecos,importacion_andorra,target
764,12745.7025833,7128.7640833,295.934375,1750.3404583,3476.777925,3353.8384794,260.4731706,2240.2726319,-55.2354167,-52.362,-1653.3268333,-2023.6835833,298.3187917,382.706625,134.937,0.0,67.51958333333333
765,12751.2472192,7130.3001667,277.0038333,1889.35675,3244.6720833,3866.2175987,364.6434494,1740.5110096,-59.65875,-127.44,-2923.1660833,-2974.0245,0.7886667,33.2581667,131.688,0.0,45.28583333333333
766,10982.3382391,7127.8802083,294.5043333,2061.239125,3711.9525,4306.6324406,525.8496239,2001.8196733,-59.5291667,-36.468,-2871.0443333,-2194.9366667,309.782125,105.0314583,147.537,0.0,76.25958333333334
767,8045.2467066,7132.107,396.1564167,6028.5332917,6049.6505,3229.9897568,167.6666349,2443.3456238,-64.045,-195.759,-2202.42525,-772.0442917,610.621875,331.291125,89.874,0.0,106.51916666666666
768,1043.550275,7128.2974167,532.7606667,11164.9216667,7174.949125,1899.9574785,13.1378417,2579.356265,-68.8258333,-201.654,-742.2565,-392.2885,980.8222083,517.973625,78.012,0.0,113.55416666666667
769,3786.5292363,7130.4859167,513.0674167,9326.7922083,6763.136875,1729.5918094,139.3340694,2595.1209028,-66.1604167,-207.072,-215.18625,-1650.7293333,912.7545833,1400.3350833,104.751,0.0,100.855
770,6080.0743111,7130.9795,502.74175,7799.0248333,6505.6353667,3255.6793446,252.1427722,2620.3574722,-66.33875,-104.643,-777.6009583,-1827.8450417,589.0710833,627.9237917,206.73,0.0,96.85541666666668
771,5163.9128749,7129.7807917,503.6065833,7150.476,5190.5957917,3603.5049606,508.6659798,2627.796875,-58.7258333,-99.189,-415.3526667,-1552.329625,325.9153333,1962.029625,153.648,0.0,97.13
772,6499.9765714,7131.860625,309.2237917,3615.6073333,5635.1612917,2295.1984002,19.6869603,2470.2520417,-62.97125,-79.47,-39.311875,-2004.3067917,333.493375,1888.558375,149.868,0.0,86.93333333333334
773,10947.8730417,6506.0117917,287.776,2226.7923333,4455.2625833,2334.7672063,112.8415278,2281.912625,-57.7708333,-77.769,-1006.2839167,-2317.45025,42.1722917,570.0978333,205.326,0.0,74.77541666666667
774,10939.5090833,6046.5274583,326.0707083,3866.289,5643.8669583,1162.4196499,7.9484861,2368.0245534,-50.605,-137.601,-473.8508333,-1259.3457083,458.5572917,1092.3391667,147.564,0.0,87.93
775,13107.7318116,6281.7444167,307.2234583,2542.9105417,4604.0286667,1678.038439,6.3084861,2353.9574417,-51.9075,-179.1899583,-173.096875,-2450.641875,640.2790833,2243.0427917,92.772,0.0025,83.80749999999999
776,17331.3965417,6336.017,331.3789583,1163.746625,4401.9343333,2357.5695455,48.9931,1680.4194412,-52.9754167,-391.5900417,-504.6165,-2245.475125,121.124375,1622.672625,1.521,0.0,26.29125
777,13154.1685753,6109.56275,329.2299167,2452.960125,5011.0159167,2328.3642165,38.8769524,1971.0807054,-42.1504167,-457.758,-781.435375,-1575.7807083,433.7814583,997.8988333,2.061,0.0,49.70125
778,11852.2313409,6924.356625,326.8291667,2037.8490833,5766.428,1102.1380244,8.6113333,2491.0226332,-49.995,-13.113,-189.9294583,-1610.1099583,270.9810417,1515.5358333,194.229,0.0,70.94583333333334
779,5370.3773635,7076.277625,295.1099167,2429.4914583,5791.88675,3603.9627722,423.0541194,2437.6613194,-62.7120833,-21.618,-587.2662083,-868.8501667,540.043,1193.5815833,199.674,0.0,80.33083333333333
780,5117.7421902,7127.1805417,262.344,2411.9998333,5838.4708333,4163.368398,469.4600788,2303.1587004,-61.3575,-4.689,-2148.438875,-539.5170833,1136.8982917,544.2554583,240.489,0.0,63.48208333333333
781,8691.5420028,7126.0736667,322.390625,2710.4114167,6019.1833333,4059.3909786,518.1033377,2389.31235,-51.6370833,-59.733,-1813.8040417,-632.2825833,1093.6337083,676.3254167,52.506,0.0,70.31041666666667
782,5310.8914755,7099.020375,461.05425,4575.7590417,6259.0921667,4375.6960345,610.2102372,2429.6569573,-53.0345833,-56.421,-1410.0037917,-544.7309583,913.8744583,663.157,96.921,0.0,79.05666666666666
783,3439.7928754,7119.7559167,485.376375,4105.741375,5987.8610616,4661.8112959,630.7889588,2441.7991987,-46.5241667,-63.522,-1133.2344583,-130.5705833,1892.4637917,740.8995417,95.166,0.0,82.34833333333333
784,3383.4425827,7117.323375,487.259375,4620.7528333,6632.6317917,4602.3225794,588.4690791,2446.5253889,-45.0233333,-82.071,-1442.0470833,-782.3289167,1030.4861667,616.9679583,124.686,0.0,76.73
785,1853.8053165,7121.8845,372.2038333,3671.120875,7027.1907083,4561.5515585,428.8852945,2536.9875833,-47.0304167,-115.533,-896.6324167,-252.655,1686.2135833,799.430625,101.88,0.0,72.63125000000001
786,3599.4738256,6866.0385833,286.2372083,2379.5985833,5267.821,4427.67162,549.0183802,2417.9867256,-52.7166667,-124.1279583,-577.2437917,-783.543125,871.0194583,971.9195833,102.483,0.0,65.74708333333334
787,6788.9826371,6934.5267917,240.2050417,1945.1809167,4740.2864167,4043.8946189,286.5127549,2274.2988278,-50.6,-104.2650417,-1396.5418333,-1460.2899583,319.4048333,564.82375,114.372,0.0,51.6375
788,5722.7702343,7118.13125,364.3077083,3709.1740417,5758.0342917,3112.1316118,84.1954722,2420.454127,-45.03625,-348.165,-716.8775833,-721.5362917,910.624375,1068.8052083,49.734,0.0,78.50625000000001
789,2714.5018645,7089.6451667,505.674375,4504.525125,6798.6494583,3875.2942071,455.3880815,2528.4647189,-45.5245833,-170.307,-691.8495,-592.4819583,1300.495125,1108.1419167,110.691,0.0,81.37416666666667
790,2824.9346515,7113.7383333,511.980625,4751.2895833,6725.0820417,4719.2060548,467.4187382,2555.1178164,-46.63125,-192.132,-514.0504583,-1203.6665833,871.5517917,1269.9166667,95.058,0.0,82.39291666666666
791,6651.8293115,7121.1150417,431.6950417,3357.3689167,6216.2620417,5289.1537538,642.2049711,2519.8366422,-46.73375,-436.05,-1564.443875,-1247.99975,899.739125,570.1887917,0.576,0.0,70.69625
792,8502.951079,7121.6739583,320.70975,2399.4244167,5095.69975,5418.5175176,696.3368405,2424.13025,-47.3608333,-232.893,-1586.0884167,-1644.1777917,575.6254167,469.926375,39.285,0.0,65.04625
793,3156.404888,7123.7266667,248.4574583,2246.5613333,4344.4029583,5255.8095014,720.4934694,2304.7219345,-50.65125,-361.305,-848.270375,-293.7767083,2095.8404167,700.9984583,57.15,0.0,60.748333333333335
794,1202.48898,7123.2677083,247.296875,3213.967875,3753.8060417,5464.3172482,731.3730283,2238.2794368,-48.55125,-104.112,-1841.2845417,-13.5883333,2820.0058333,366.7899167,108.306,0.0,63.30916666666667
795,734.0443382,7113.6035417,289.9669583,5405.9200833,5902.9675417,4431.3297025,321.9625857,2430.5369652,-42.2825,-285.489,-878.9447083,-89.5635833,2349.962,777.4104583,106.623,0.0,81.035
796,4626.6487174,7116.882125,297.9382917,3025.458875,5704.4897917,4062.0247825,454.3937932,2410.6150278,-43.3770833,-94.725,-1391.8047083,-6.6188333,2717.5412917,441.324875,111.51,0.0,72.66125
797,12008.1795871,7114.5464167,295.7159167,2107.3667083,4495.5686667,3148.913419,117.248881,2226.9307917,-48.6345833,-185.292,-1200.1244583,-1769.6504583,879.1725,720.8082917,46.827,0.0,50.5325
798,13782.6515465,7114.2057917,298.1512917,2156.7447917,4350.21525,1848.2916983,53.1745333,2109.5879091,-48.1920833,-193.536,-634.8502083,-2127.5133333,6.5255833,1059.8393333,17.154,0.0,37.04666666666667
799,13484.0083194,7118.5547917,287.4412917,1978.7716667,4396.5899167,1470.6802422,9.5249444,2011.6100795,-44.2066667,-144.0,-617.2415,-1866.3744167,442.1962917,1580.24775,18.927,0.0,40.37375
800,16507.0370743,6536.8113333,246.768125,948.2577083,2694.812,3802.7052398,85.7732167,1362.9362736,-54.40125,-396.414,-1231.6959167,-2786.97925,202.6092917,594.2269583,4.554,0.0,9.812916666666666
801,12908.6375439,6910.369125,241.8523333,1705.7487917,3115.164875,2040.4655175,23.5994833,1798.6452077,-56.5179167,-32.274,-968.110625,-2745.1675,187.3597917,658.133875,57.555,0.0,43.64625
802,13622.7310958,6930.5595833,314.4721667,1903.8254583,3642.2175,4395.20231,408.4502466,2054.3106316,-43.995,-210.069,-1703.755625,-2366.3582917,129.75475,670.5925833,35.01,0.0,46.46416666666667
803,7034.4733848,6111.7767917,314.191375,3013.6625,5736.1500833,3890.7691501,315.3156028,2335.2454065,-47.6983333,-244.35,-396.125625,-1540.493625,414.9629583,1560.5997917,66.177,0.0,62.18833333333333
804,6610.0605326,6108.9169583,313.3131667,2856.0217917,5714.4043333,3883.1277226,134.8200905,2359.1439262,-47.4495833,-153.936,-309.80225,-1606.53675,351.8565417,1993.9517083,98.802,0.0,58.278333333333336
805,10314.4253333,6440.675,306.7163333,2409.6025,5293.5207083,2021.8700535,24.4437333,2309.4136039,-46.0541667,-130.014,-310.7201667,-1825.2964167,132.824125,1696.973,19.881,0.0,51.16666666666666
806,9747.9902408,7078.1120417,308.3296667,2509.1247917,4807.2660417,4703.8300166,460.1656386,2349.545067,-48.0729167,-54.747,-1181.6798333,-2150.6690833,6.4925,906.9899167,33.03,0.0,54.03083333333333
807,6055.174471,7121.3289167,267.2335,2010.2079583,4203.7899583,6390.0433163,941.5654403,2181.4849333,-50.15125,-15.696,-1450.7318333,-2463.1525417,136.9688333,661.8340833,134.82,0.0,49.2425
808,3968.8480791,7122.7970833,253.4014167,2248.7330417,3880.285875,5900.295711,851.3472638,2141.273268,-48.3095833,-3.042,-1657.0295,-1478.1919167,585.2310417,495.2724583,231.12,0.0,46.36958333333333
809,8995.1954831,7110.57275,332.05975,2695.3899583,3571.2924167,6115.7555522,934.8940992,2193.4740672,-45.0575,-132.579,-1584.2032917,-2347.8342917,4.3024167,549.2778333,23.364,0.0,45.537083333333335
810,6185.3307137,7107.1665,338.0797917,3302.7882083,5119.464625,6332.2031606,964.4856729,2172.7746679,-47.5158333,-188.172,-1468.3101667,-2155.0165,350.5104583,798.3239167,12.015,0.0,52.99208333333333
811,5842.4090958,7107.7380833,337.7522917,2693.203375,5694.171875,5234.3649913,716.1524581,2194.4627721,-46.7858333,-207.756,-785.97825,-2115.3689583,324.5894583,1287.6652083,39.096,0.0,43.67916666666667
812,15689.74325,5907.3696667,339.849375,1542.3437917,3382.1154167,3590.1354844,190.4246494,1529.4877399,-46.0108333,-200.466,-900.6678333,-2900.9514583,361.5359167,886.1657083,53.973,0.0,10.160416666666666
813,16330.8245556,5587.8439583,336.08025,1214.7454167,2826.5066667,4941.9404384,359.7297239,1417.8514095,-55.2545833,-178.632,-1088.4655417,-2154.3082917,198.8679167,408.3387917,17.775,0.0,6.625833333333333
814,14552.0613676,5407.0939167,242.9541667,1473.7570833,2579.26625,4883.9538577,373.8956375,1305.7015447,-59.19625,-61.074,-1021.8349167,-3061.4978333,248.5694167,726.078125,31.743,0.0,6.812083333333334
815,15035.0580406,4696.64575,242.6408333,1523.93575,2521.2789583,2651.1003721,45.7658833,1247.6847723,-57.3870833,-73.035,-581.5359167,-2592.67575,187.2524167,1147.7125833,26.082,0.0,3.014583333333334
816,15407.8668472,4978.65075,320.02275,1797.6561667,3820.8191667,4348.0180543,295.9376245,1327.9211171,-51.2283333,-80.1,-545.8757083,-2409.8353333,100.7227083,1066.341,19.836,0.0,3.7916666666666665
817,14112.759875,5040.564,322.4065833,1606.7610417,4257.8305,5071.2779118,778.8030616,1373.2714588,-54.34125,-65.268,-512.849625,-2102.0387083,0.2575,1035.863625,21.852,0.0,3.6808333333333336
818,11086.3744185,5589.519125,325.0262917,2359.1908333,4695.33025,6357.7356941,1003.4358276,1431.8438183,-52.13,-121.779,-1047.1203333,-2339.0829167,0.0229167,907.344125,13.653,0.0,9.824166666666663
819,11683.6359076,5757.8326667,318.8171667,1588.3251667,4924.1937917,6079.0458735,772.2457433,1435.5584662,-51.615,-197.46,-565.392625,-2285.0007083,76.4449583,900.6063333,7.308,0.0,4.275833333333334
820,12621.4704148,6019.9993333,328.4567917,1287.4944167,5002.3886917,6142.999222,820.142596,1373.779004,-53.99125,-308.421,-1201.136125,-2425.4440417,126.27325,930.8875,8.217,0.0,2.181666666666666
821,12855.3280833,5206.411875,269.7179583,1198.3963333,4998.7220833,2686.6699132,242.7661442,1287.3022577,-59.0133333,-475.821,-387.08,-2118.4224167,0.0022917,1610.1133333,0.504,0.0,4.069583333333333
822,11227.8093333,5022.752,244.317875,1330.4736667,4406.4382917,4704.6789792,525.9763579,1266.3067679,-57.8058333,-267.147,-1252.9045,-2369.5660833,0.0,962.1857083,11.376,0.0,3.964166666666667
823,12596.8975417,5050.9867083,278.2128333,1596.6940417,5099.8387917,3707.0768975,181.65945,1369.9591938,-59.44375,-465.777,-295.4705,-1478.569375,618.9095833,1660.6701667,0.297,0.0,6.509583333333333
824,5829.7186002,5416.4875,320.1088333,2849.4869167,6096.7572917,7220.9838322,1048.4936966,1683.6911347,-56.0766667,-389.673,-644.605,-1008.6880833,656.660125,1373.8516667,9.765,0.0,35.479166666666664
825,3107.0550411,5939.1402917,323.7612083,2790.0092083,6917.1277083,7038.8335627,832.3731791,1969.6639732,-55.7754167,-390.852,-505.017875,-1031.1625417,723.4612917,2098.7679167,5.517,0.0,36.76
826,11963.3545855,6032.4016667,246.7235,1405.6107917,6146.6214583,3591.7042691,194.0350348,1579.2392534,-56.4825,-460.224,-734.9994167,-936.655125,255.7602083,1344.68475,0.0,0.0,8.0675
827,12519.1355917,5790.6322083,283.6564167,1085.8950833,6400.6819583,4051.7833706,177.8243811,1357.0909603,-56.5654167,-354.825,-713.2939167,-977.6094583,282.5712917,1493.4282917,0.378,0.0,1.461666666666667
828,12149.1562347,4370.2508333,243.3044167,1316.057,6268.6959167,2387.7481949,37.4743869,1224.5675388,-59.2320833,-566.118,-527.19775,-1015.4392917,357.4929167,1573.6031667,0.0,0.0,0.5904166666666667
829,10323.4657065,3644.89725,246.6269583,1634.3125,5574.23075,3552.1953496,150.3645808,1212.905272,-56.1429167,-218.835,-595.87625,-1029.2475417,253.9365833,1296.787625,5.184,0.0,0.54125
830,9623.0127307,3649.2109583,243.7685833,2589.081875,6370.155875,6014.8159526,778.1712333,1456.3577715,-45.8766667,-394.29,-968.19625,-895.9589167,299.540375,1130.8769167,2.196,0.0,16.086666666666666
831,3866.8416048,3649.8282917,396.7825833,3710.123125,6931.75025,7366.2337105,991.8103593,1902.0988653,-41.2420833,-485.4419583,-691.8732083,-732.3129167,625.9345,1706.0115,20.988,0.0029167,36.1625
832,3219.0917207,3647.905,391.7262083,4008.0229167,7214.0371583,6896.2723959,805.2587606,2011.3726751,-43.745,-508.8510417,-407.8205833,-765.1696667,572.635375,2089.8172083,17.487,0.0,36.529583333333335
833,6510.8768701,3637.009125,391.9637917,3055.9734583,7403.2969167,5716.3804151,544.7086497,2028.414321,-33.7004167,-442.134,-593.6680417,-889.1604583,422.3932083,1670.21325,5.265,0.0,32.70708333333334
834,5182.8490825,3623.248375,265.987125,2925.576,7692.842125,5762.8263529,648.7029158,1990.4131336,-39.89125,-294.795,-833.43575,-554.6494583,567.4729167,1195.0309583,9.612,0.0,38.15791666666667
835,3941.147001,3615.0057917,246.3292083,2782.2805833,7021.7371667,6688.0112617,730.0413026,1849.3806089,-36.2779167,-438.084,-728.3677917,-1978.807625,174.7409583,1714.937125,3.195,0.0,30.055
836,3490.5376067,4247.7784583,242.1364167,2996.8,7067.4370417,6103.0759523,665.7808698,1775.7854265,-34.23875,-455.373,-1029.8045833,-2146.181,135.8514167,997.7302917,0.027,0.0,29.22666666666667
837,1478.2848485,4607.0834583,275.0750833,4285.4099583,7872.4320417,5177.8037756,119.2334667,2095.9332551,-38.5779167,-184.662,-393.1485417,-1486.6117917,551.569875,1755.5924583,20.745,0.0,59.187916666666666
838,1773.3908329,4601.8585833,278.0704583,4243.7763333,8147.603625,6064.142289,377.2334758,2156.2343034,-38.1804167,-94.887,-1091.2664167,-1442.7651667,231.5582083,945.401125,70.956,0.0,64.36041666666667
839,5345.9694261,4593.719625,316.1555833,3020.6654167,7719.555625,5293.1354787,258.9206012,2206.7990139,-16.3983333,-35.955,-734.4855,-1842.5832083,244.3485,914.10325,115.785,0.0,55.48583333333334
840,7856.6930421,4587.6135417,313.8402917,2293.7615,6839.997625,4918.8020405,257.8208635,2137.3319111,-16.23625,-72.558,-760.0727917,-2575.9035417,461.6631667,1570.2797083,59.508,0.0,35.487500000000004
841,5600.1870566,4579.125,309.609125,2413.7780417,7140.152125,5375.965135,221.6900756,1811.8654102,-15.7966667,-485.289,-275.8674583,-1757.2606667,227.162875,1957.2119583,8.964,0.0,20.977916666666665
842,10565.3644495,4571.6605833,255.1226667,1541.0681667,5506.3810417,4301.7642736,20.1379,1284.7374712,-14.18625,-581.805,-1026.2807083,-2391.8217083,352.1946667,1041.8319583,0.468,0.0,1.87875
843,8025.6151,4601.9157083,246.00575,1832.2001667,5138.0894384,3558.7734448,11.4913258,1301.690836,-13.5970833,-196.443,-721.2245833,-2200.7114167,297.6654167,1148.9519167,35.064,0.0,7.805416666666667
844,8137.6420417,4830.89,298.0831667,2488.3569167,7340.316125,2666.9892507,36.3601444,1623.6824403,-17.4075,-222.372,-97.7975833,-2720.2219583,446.8284167,2133.6792083,29.529,0.0,20.162916666666668
845,10838.4369129,4940.8311667,298.8858333,1893.09,6892.9024583,4839.8726042,297.0959849,1362.0465498,-18.3970833,-298.692,-942.7934583,-2936.282625,418.2488333,1071.7019167,6.165,0.0,2.3595833333333336
846,13877.1252589,5167.9475,298.6695833,1228.18575,5011.7356667,3488.398248,66.4789979,1242.9703306,-18.9591667,-511.974,-568.84175,-3044.8562083,635.570875,1456.6783333,0.0,0.0,0.6383333333333333
847,12236.0871607,5293.6715833,279.4033333,1093.7581667,5262.6432917,3574.1238869,52.5306708,1132.0442741,-17.7791667,-581.877,-1036.8721667,-2972.06225,483.1679583,860.5773333,0.009,0.0,0.7266666666666667
848,8681.0022,5294.375625,244.007375,1750.8739583,5861.0807083,3463.3102432,199.8700476,1131.552493,-15.195,-277.0516667,-841.345375,-2953.2219167,235.4167083,969.1545,20.9304167,0.0008333,4.410833333333334
849,7743.4867386,5180.040125,253.2487917,2026.1562083,6167.7615417,3612.3294775,122.4419152,1137.0440601,-25.0258333,-315.2241667,-384.2538333,-2901.1367917,672.283,1386.536,18.07625,0.0,4.2075000000000005
850,9872.0159008,4641.326087,243.9704783,1734.9545217,6105.7872609,2878.0958373,110.844118,1103.9105552,-28.4730435,-281.2038261,-873.9433913,-2505.5346087,538.4563478,882.5817826,35.3676522,0.0,0.6945833333333334
851,9329.5058752,4637.798375,326.512375,1651.7920417,5800.90525,5432.8270521,614.0820411,1118.1600681,-21.3866667,-425.439,-854.217,-2408.2919583,103.695375,1315.92575,7.551,0.0,3.0204166666666663
852,8482.750579,4634.7875833,352.506125,2086.4679167,6322.6993333,4801.390701,339.4521722,1257.6939556,-24.1116667,-308.061,-258.1948333,-2008.8730833,571.7442917,1978.20725,15.066,0.0,6.458750000000001
853,7609.779185,4847.4450833,352.2453333,2089.5718333,6505.2065833,6002.7089035,797.0651722,1323.1950776,-27.0358333,-172.935,-729.4016667,-2164.0310417,500.7247917,1214.4337917,18.405,0.0,8.834583333333333
854,5703.8624835,5330.7262917,353.0617917,2142.9528333,6469.4044167,6415.6014767,939.1789653,1284.0962754,-25.365,-327.114,-657.3703333,-1663.291625,336.0235833,1403.2597917,2.16,0.0004167,3.8683333333333336
855,7933.5021535,5362.919625,318.931625,1497.0131667,6244.6803472,6307.0378816,780.9438366,1101.8006858,-19.6170833,-528.921,-584.9790417,-2222.3240417,333.35675,1466.007625,3.6,0.0,0.0666666666666666
856,7699.8377336,5365.8317083,249.9798333,1238.66375,6328.04675,3266.2530481,138.0411742,1044.7706756,-19.8791667,-620.73,-1076.689625,-1228.6180417,908.6747083,833.318875,0.0,0.0,0.7912499999999999
857,3690.5423766,4666.645625,252.3119583,1916.3742083,6650.4737917,4338.1792099,540.0217291,1020.8185132,-24.3775,-196.227,-1096.5149583,-683.7249167,987.259,944.2902917,31.923,0.0,4.05625
858,8216.29625,4342.2581667,290.80225,2018.06225,6781.7794583,4991.9303564,460.5166375,1053.8366747,-5.4820833,-158.067,-615.7724167,-1843.9324583,101.6373333,1383.7230833,49.923,0.0,0.35
859,6226.5878571,4336.6152083,307.6615417,2179.1202083,6478.2480298,6727.3887897,1246.7811995,1064.7066333,-12.4058333,-107.802,-1075.761875,-891.6759583,340.8889167,768.295125,33.237,0.0133333,1.6020833333333335
860,5878.2214234,4327.6028333,286.3982083,2815.2710417,6900.3562083,6477.0696009,1119.6234562,1073.4320945,-14.0604167,-20.583,-1006.5262917,-1758.1869167,0.2512917,1040.499125,82.287,0.00625,4.181666666666667
861,5563.3316064,4318.6894167,298.6360417,2472.609625,6067.3213636,6792.4089314,1178.5547642,1200.878065,-12.05875,-38.142,-882.124,-1324.6484167,102.99175,1076.064,56.8259583,0.00625,13.478333333333332
862,2424.7380935,4310.9490417,286.642375,2719.19125,6943.2925833,7358.2017833,1103.9846672,1385.5410902,-13.3916667,-217.773,-863.913875,-932.143625,729.4444583,1602.281375,47.6460417,0.00375,15.093333333333334
863,1796.8879878,4695.0320833,244.29575,2272.9825833,6244.8085417,6350.7078672,1148.7950143,1161.4253579,-19.775,-438.282,-1266.2632083,-456.347625,987.9836667,845.1060417,4.32,0.0,7.8175
864,1976.5982208,5276.1205417,231.4021667,1949.483625,5714.1502083,5708.2440175,867.9786187,1072.110555,-11.8525,-437.652,-1682.9125833,-481.4930417,903.8304167,723.6334583,5.004,0.0,5.8
865,5665.9698432,5283.68075,339.1535,2145.567375,5507.926,6577.6695965,1106.6584061,1029.0386344,-11.06375,-708.759,-897.0265,-1131.5139167,304.95075,847.3477917,0.0,0.0004167,2.924583333333333
866,7876.2856923,5271.8282083,368.95575,2277.701,4910.5362917,7001.3819628,1093.4791969,993.066212,-10.53125,-717.732,-1391.7065,-1673.1570417,553.1665,460.0291667,0.0,0.0,1.6195833333333336
867,8545.2897378,5280.2174167,334.8250833,1941.728625,5056.1800417,6934.4784831,888.8845536,1039.3734434,-10.2283333,-739.395,-973.1047917,-2388.6860417,0.0,1040.1082083,0.0,0.0066667,2.6595833333333334
868,8979.7019472,5256.352875,336.3860417,1647.0153333,4986.9174167,7162.9761852,989.4259109,1030.8172076,-10.1445833,-777.6,-1030.926625,-2369.9270417,0.0330833,850.354,0.0,0.0,4.671666666666667
869,5515.7951381,5271.4058333,331.0850833,1857.680375,5619.297875,7618.9606605,708.6507939,1166.5618653,-15.4445833,-663.696,-920.0508333,-1738.3270833,461.3333333,1483.72675,0.0,0.0,14.9875
870,7750.1152677,5266.5280833,244.406625,1415.8897083,4544.1605833,6683.1317516,620.2408806,1036.9859884,-21.6020833,-513.927,-1599.4360417,-2286.4112917,346.1380833,456.776875,0.054,0.0,4.486666666666666
871,7725.6556967,5262.0147917,244.235625,1734.539,3602.8089583,6411.5273434,1038.93336,975.6642155,-16.33625,-386.919,-1803.6263333,-2443.3394167,311.003125,362.5019167,0.216,0.0,2.3370833333333336
872,10389.6579356,5258.2815417,324.30175,1618.7464583,3802.8647333,6787.3218192,1086.7122633,1023.7968866,-14.7266667,-606.051,-1901.3137917,-1796.2605,82.0464583,166.376875,0.0,0.0,2.099166666666666
873,9622.7693297,5251.7390417,331.5294583,1565.7685417,3929.6114167,7594.0364692,1190.8383472,1084.7900791,-24.3154167,-688.572,-1317.8228333,-2338.9803333,3.6930417,674.0740417,0.0,0.0,7.07125
874,8129.039947,5235.649875,331.2812917,1993.09625,4602.7912917,8646.9194147,1037.1654093,1315.6437096,-24.5979167,-675.621,-1490.8135417,-2203.5175,0.0,662.0656667,0.0,0.0,19.98208333333333
875,4094.3264067,5234.073625,330.2204167,2590.9642917,6732.0749167,6711.8742382,852.3070271,1807.814845,-27.69,-408.168,-302.4295417,-2227.1167083,402.3680417,1745.1403333,30.843,0.0,41.9625
876,4326.8432719,4918.47125,331.11225,3040.0965417,7048.5021667,6058.2177558,462.6974914,1919.4067139,-29.3591667,-266.841,-777.036625,-2255.9981667,304.8425,1407.398875,103.815,0.0,54.74166666666667
877,8698.2016833,4327.4653333,253.309,1750.4202917,4554.9009583,5236.2265266,507.9845861,1656.7116608,-27.9820833,-475.803,-732.5737917,-2104.75,389.0852917,931.3277917,4.194,0.0,25.335
878,2074.4603057,4323.4878333,253.21825,2610.5725833,4644.290625,6582.854742,997.3296609,1635.5692259,-27.3554167,-151.2989583,-1565.2361667,-627.2044583,2013.23775,564.14175,10.359,0.0,29.882916666666663
879,3330.0517329,4342.3468333,308.6380833,3791.0802083,6120.4991667,6211.2152492,771.5968123,1991.7009445,-23.1116667,-44.9730417,-568.8216667,-1488.4195,608.9279167,1207.8647083,91.431,0.0,58.65521739130435
880,7302.9072461,4628.37,292.3692917,2395.7880833,4241.8163167,6076.8089605,567.5712937,2066.0673056,-18.6325,-68.139,-1144.65425,-922.0172083,494.6581667,591.3214583,135.828,0.0,35.0
881,9732.5350571,4661.8935,243.6025,2197.916,2732.2837917,5204.0950206,640.7381844,1610.0855369,-27.57,-4.752,-724.166,-1846.9635,0.0,264.432,150.66,0.0,10.782083333333333
882,9552.0627381,4645.377625,270.3976667,1863.1452083,3130.12,7459.1994631,962.2536787,1740.9519839,-11.6225,-285.876,-2535.0178333,-1082.4105833,578.111625,123.9177917,10.602,0.0179167,17.4575
883,7142.2631549,4642.0782083,273.772,1806.831125,3746.665125,8249.3164942,1231.2258815,1853.6277193,-22.8095833,-377.154,-1785.9023333,-1409.6146667,1001.3390417,275.095375,2.97,0.0041667,26.030833333333334
884,7960.289895,4619.5044167,247.422625,1560.7042083,3829.437,7625.3741044,1202.0557187,1652.3423529,-17.7270833,-474.147,-1546.2851667,-2748.024875,341.2813333,233.3152917,2.511,0.0,14.3275
885,6741.5776746,4651.3533333,244.8897917,1972.8914583,3784.9024167,5788.3119347,515.8933004,1650.6761202,-14.3058333,-190.935,-976.0722083,-2576.6369167,445.6748333,557.3518333,15.759,0.0,20.141666666666666
886,5617.822875,4600.868,294.2977917,2953.789875,5130.3201667,7286.5650032,823.7599258,1952.7503714,-8.2379167,-349.398,-927.92825,-1804.7028333,54.3107083,473.1336667,52.677,0.00625,49.46333333333333
887,7031.1781322,4833.629,317.1145417,2685.7865,4187.47695,8537.9786457,1218.6030708,1939.3344035,-5.5204167,-600.966,-1907.3748333,-1442.2515417,110.09275,373.5831667,0.0,0.0083333,38.71041666666667
888,7275.30987,5148.4970417,362.6477917,1948.7081667,3745.9890667,8619.6635683,1034.057881,1802.5488913,-12.1316667,-645.489,-1650.6415,-1236.2015,485.2863333,268.857625,0.261,0.0,22.50125
889,3947.9015487,5443.5041667,311.7952083,1872.5699167,4313.290375,8123.9293858,764.4285501,1888.3198036,-4.8775,-635.958,-1964.4437917,-0.1385417,2467.380375,107.6277083,0.0,0.0,36.39375
890,4341.9105885,5531.4597917,305.5683333,1961.1552083,4323.5327083,8110.4876705,1167.8971458,1879.0062877,-9.6245833,-668.196,-2392.203875,-131.2838333,1873.0712917,138.4033333,0.0,0.00125,28.773333333333337
891,4660.1332957,5086.7797083,312.5457917,1667.2054583,3378.3149583,6621.6346852,1056.5336693,1722.3710052,-11.7366667,-568.89,-2012.0200417,-265.8502083,2113.9989167,53.6970833,0.054,0.0,20.522916666666667
